uid:token,venue_id:token,timestamp:token
315,19390,85
315,21375,86
315,34376,87
315,12159,88
315,31311,89
315,34358,90
315,21375,91
315,32013,92
315,25081,93
315,28548,94
315,21797,95
315,34376,96
315,15722,97
315,12159,98
315,21375,99
316,20993,0
316,24457,1
316,17240,2
316,17364,3
316,20993,4
316,15105,5
316,20494,6
316,14901,7
316,22837,8
316,20993,9
316,17364,10
316,20993,11
316,14901,12
316,20993,13
316,20993,14
316,22837,15
316,15105,16
316,19766,17
316,10038,18
316,20993,19
316,27163,20
316,17240,21
316,33341,22
316,21756,23
316,27163,24
316,14901,25
316,22837,26
316,21756,27
316,27163,28
316,17240,29
316,17364,30
316,11063,31
316,20993,32
316,27163,33
316,17240,34
316,21756,35
316,27163,36
316,17137,37
316,15105,38
316,27163,39
316,35777,40
316,20993,41
316,20993,42
316,31277,43
316,4552,44
316,3117,45
316,3114,46
316,3117,47
316,4552,48
316,27163,49
316,27163,50
316,11063,51
316,20993,52
316,27163,53
316,21756,54
316,27163,55
316,27163,56
316,27163,57
316,20993,58
316,27163,59
316,27163,60
316,18093,61
316,20993,62
316,20993,63
316,20993,64
316,33341,65
316,27163,66
316,14651,67
316,27163,68
316,20993,69
316,20993,70
316,34812,71
316,14853,72
316,20993,73
316,19443,74
316,19766,75
316,21756,76
316,15105,77
316,20993,78
316,20993,79
316,17364,80
316,23767,81
316,17364,82
316,20993,83
316,14651,84
316,14651,85
316,20993,86
316,20993,87
316,11088,88
316,20993,89
316,20993,90
316,17137,91
316,20993,92
316,22837,93
316,17364,94
316,20993,95
316,21756,96
316,22837,97
316,20993,98
316,20993,99
317,1305,0
317,4544,1
317,23388,2
317,1305,3
317,4544,4
317,32511,5
317,3867,6
317,327,7
317,18341,8
317,1305,9
317,1305,10
317,4544,11
317,32511,12
317,1305,13
317,4544,14
317,32511,15
317,3680,16
317,4544,17
317,23052,18
317,32511,19
317,3656,20
317,2671,21
317,692,22
317,31717,23
317,3334,24
317,1305,25
317,2571,26
317,16529,27
317,4544,28
317,1305,29
317,4544,30
317,1305,31
317,3334,32
317,3167,33
317,25580,34
317,1305,35
317,4544,36
317,4544,37
317,32511,38
317,1305,39
317,4544,40
317,1305,41
317,1305,42
317,4544,43
317,32225,44
317,2571,45
317,32511,46
317,31421,47
317,587,48
317,2571,49
317,1305,50
317,1619,51
317,905,52
317,32511,53
317,1305,54
317,4544,55
317,32511,56
317,1305,57
317,4544,58
317,1305,59
317,25779,60
317,3867,61
317,1619,62
317,4589,63
317,1305,64
317,1305,65
317,31717,66
317,4544,67
317,1305,68
317,23170,69
317,1305,70
317,32511,71
317,1305,72
317,4544,73
317,32511,74
317,1305,75
317,1619,76
317,4544,77
317,23727,78
317,2571,79
317,1305,80
317,4544,81
317,4544,82
317,1305,83
317,6398,84
317,6823,85
317,1165,86
317,4544,87
317,3167,88
317,4544,89
317,2571,90
317,32127,91
317,1320,92
317,32511,93
317,8399,94
317,595,95
317,32511,96
317,1305,97
317,32511,98
317,1305,99
318,34504,0
318,2301,1
318,24968,2
318,34504,3
318,17848,4
318,33176,5
318,23644,6
318,10696,7
318,5708,8
318,34901,9
318,3668,10
318,34902,11
318,34901,12
318,2301,13
318,24968,14
318,34504,15
318,4562,16
318,18018,17
318,34302,18
318,34504,19
318,21698,20
318,34504,21
318,34504,22
318,21698,23
318,6276,24
318,34504,25
318,34802,26
318,6276,27
318,17467,28
318,34302,29
318,6276,30
318,7428,31
318,34504,32
318,34751,33
318,17425,34
318,34302,35
318,10020,36
318,8201,37
318,2360,38
318,12107,39
318,29517,40
318,4738,41
318,24968,42
318,34504,43
318,34504,44
318,34901,45
318,9550,46
318,24968,47
318,753,48
318,2348,49
318,34504,50
318,34585,51
318,34593,52
318,3916,53
318,2258,54
318,24968,55
318,34504,56
318,3668,57
318,21962,58
318,24968,59
318,34504,60
318,24968,61
318,10696,62
318,34504,63
318,10696,64
318,3916,65
318,8697,66
318,34504,67
318,34504,68
318,34504,69
318,1290,70
318,4738,71
318,34504,72
318,20044,73
318,1191,74
318,24968,75
318,34504,76
318,35073,77
318,3668,78
318,24968,79
318,34504,80
318,34504,81
318,34504,82
318,10020,83
318,8263,84
318,21698,85
318,15795,86
318,17144,87
318,4662,88
318,7820,89
318,10422,90
318,21698,91
318,10696,92
318,34504,93
318,10020,94
318,8263,95
318,8263,96
318,21698,97
318,5972,98
318,31763,99
319,27529,0
319,22078,1
319,27529,2
319,27638,3
319,33770,4
319,17509,5
319,12074,6
319,27638,7
319,33770,8
319,23749,9
319,23749,10
319,17737,11
319,21218,12
319,30161,13
319,36390,14
319,30619,15
319,27638,16
319,4552,17
319,6225,18
319,28940,19
319,24887,20
319,3117,21
319,16250,22
319,26002,23
319,28688,24
319,6352,25
319,4552,26
319,6225,27
319,3117,28
319,4435,29
319,1313,30
319,27638,31
319,3668,32
319,4758,33
319,7431,34
319,3375,35
319,36858,36
319,3668,37
319,1313,38
319,3117,39
319,6225,40
319,27638,41
319,21907,42
319,3668,43
319,21240,44
319,4758,45
319,29458,46
319,2490,47
319,15942,48
319,28452,49
319,4758,50
319,14244,51
319,27638,52
319,11205,53
319,27502,54
319,33770,55
319,20430,56
319,21907,57
319,18942,58
319,2811,59
319,17098,60
319,33770,61
319,36245,62
319,14244,63
319,3668,64
319,4758,65
319,15942,66
319,2490,67
319,3028,68
319,3028,69
319,3668,70
319,4758,71
319,35501,72
319,27638,73
319,32478,74
319,33770,75
319,6334,76
319,16506,77
319,12926,78
319,3028,79
319,5163,80
319,3993,81
319,19268,82
319,16538,83
319,14244,84
319,7663,85
319,3668,86
319,4758,87
319,21240,88
319,3028,89
319,5715,90
319,14956,91
319,3668,92
319,4758,93
319,21240,94
319,21907,95
319,14244,96
319,27638,97
319,33770,98
319,17962,99
320,8205,0
320,8286,1
320,16045,2
320,2550,3
320,33775,4
320,11737,5
320,7052,6
320,8205,7
320,2060,8
320,2550,9
320,3406,10
320,2598,11
320,7849,12
320,2881,13
320,35037,14
320,1372,15
320,25823,16
320,25208,17
320,25208,18
320,25823,19
320,6905,20
320,6464,21
320,2864,22
320,2132,23
320,25577,24
320,896,25
320,7128,26
320,2637,27
320,5527,28
320,3495,29
320,26841,30
320,1524,31
320,840,32
320,517,33
320,22562,34
320,7193,35
320,848,36
320,6560,37
320,3855,38
320,4074,39
320,2757,40
320,3140,41
320,22756,42
320,672,43
320,735,44
320,24426,45
320,20791,46
320,2839,47
320,3409,48
320,35612,49
320,10107,50
320,2498,51
320,18341,52
320,139,53
320,1056,54
320,1054,55
320,2546,56
320,741,57
320,28309,58
320,1099,59
320,67,60
320,36039,61
320,319,62
320,1511,63
320,15634,64
320,24004,65
320,4209,66
320,31121,67
320,1980,68
320,7052,69
320,28309,70
320,15692,71
320,3504,72
320,6570,73
320,2892,74
320,34412,75
320,2974,76
320,37919,77
320,6464,78
320,2892,79
320,27026,80
320,23451,81
320,17233,82
320,1871,83
320,1466,84
320,2652,85
320,5015,86
320,6464,87
320,726,88
320,6822,89
320,33009,90
320,14571,91
320,25208,92
320,25208,93
320,2930,94
320,25823,95
320,130,96
320,15352,97
320,10757,98
320,166,99
321,30748,0
321,30973,1
321,8626,2
321,5679,3
321,3993,4
321,1056,5
321,8626,6
321,23174,7
321,4200,8
321,30973,9
321,30973,10
321,14249,11
321,8908,12
321,4200,13
321,7041,14
321,6216,15
321,31726,16
321,23174,17
321,2861,18
321,19883,19
321,8626,20
321,31726,21
321,31726,22
321,32350,23
321,10940,24
321,164,25
321,12425,26
321,19881,27
321,31726,28
321,31726,29
321,31726,30
321,21169,31
321,9443,32
321,8257,33
321,12261,34
321,8626,35
321,30973,36
321,3299,37
321,31726,38
321,19428,39
321,31726,40
321,14249,41
321,1786,42
321,16153,43
321,30973,44
321,31726,45
321,6216,46
321,8626,47
321,30748,48
321,28552,49
321,2861,50
321,15567,51
321,39,52
321,8406,53
321,2946,54
321,16819,55
321,19693,56
321,19693,57
321,14183,58
321,2861,59
321,13035,60
321,30748,61
321,8626,62
321,30973,63
321,11662,64
321,21967,65
321,6216,66
321,30973,67
321,16581,68
321,23174,69
321,14693,70
321,17268,71
321,12529,72
321,31726,73
321,8626,74
321,30973,75
321,6332,76
321,3993,77
321,3993,78
321,31726,79
321,31726,80
321,7041,81
321,18529,82
321,31726,83
321,31726,84
321,23174,85
321,10787,86
321,31726,87
321,2788,88
321,30973,89
321,8257,90
321,31726,91
321,30973,92
321,8626,93
321,5723,94
321,31726,95
321,30973,96
321,17496,97
321,23894,98
321,24306,99
322,28762,0
322,25784,1
322,22960,2
322,25784,3
322,28762,4
322,30305,5
322,33427,6
322,36618,7
322,12536,8
322,14903,9
322,25784,10
322,25784,11
322,35177,12
322,25784,13
322,21244,14
322,27370,15
322,17520,16
322,24533,17
322,25784,18
322,37486,19
322,8663,20
322,25784,21
322,4202,22
322,27370,23
322,24922,24
322,2534,25
322,25784,26
322,17520,27
322,31558,28
322,29413,29
322,2534,30
322,25784,31
322,25784,32
322,4202,33
322,5093,34
322,29787,35
322,16985,36
322,4322,37
322,3315,38
322,25784,39
322,25784,40
322,22167,41
322,10452,42
322,25784,43
322,12668,44
322,25784,45
322,18419,46
322,28762,47
322,3315,48
322,19674,49
322,12015,50
322,14087,51
322,2166,52
322,25079,53
322,25784,54
322,12536,55
322,16571,56
322,25784,57
322,4757,58
322,25784,59
322,14632,60
322,28945,61
322,4757,62
322,22429,63
322,31924,64
322,4322,65
322,22429,66
322,5093,67
322,25784,68
322,4757,69
322,25784,70
322,4757,71
322,25784,72
322,35563,73
322,27276,74
322,23399,75
322,25784,76
322,36618,77
322,10648,78
322,3917,79
322,9425,80
322,25784,81
322,5748,82
322,17035,83
322,25784,84
322,16211,85
322,3921,86
322,22429,87
322,23819,88
322,18778,89
322,22960,90
322,22429,91
322,25784,92
322,6788,93
322,27370,94
322,15666,95
322,14227,96
322,7352,97
322,25784,98
322,23866,99
323,27785,0
323,2993,1
323,17311,2
323,27785,3
323,17311,4
323,30672,5
323,30473,6
323,23246,7
323,2993,8
323,17311,9
323,32038,10
323,30473,11
323,2993,12
323,6998,13
323,3043,14
323,17311,15
323,29041,16
323,17311,17
323,18800,18
323,2320,19
323,17311,20
323,17311,21
323,3955,22
323,4692,23
323,3507,24
323,2993,25
323,2993,26
323,4692,27
323,4692,28
323,2993,29
323,4129,30
323,5089,31
323,18620,32
323,6998,33
323,13351,34
323,6787,35
323,17311,36
323,6177,37
323,10682,38
323,17311,39
323,10022,40
323,1290,41
323,21412,42
323,965,43
323,17311,44
323,4692,45
323,6177,46
323,27785,47
323,7846,48
323,3916,49
323,11271,50
323,6788,51
323,16714,52
323,5310,53
323,24628,54
323,2176,55
323,17311,56
323,1731,57
323,17311,58
323,3507,59
323,3011,60
323,1639,61
323,6787,62
323,31500,63
323,2750,64
323,907,65
323,17311,66
323,17311,67
323,27785,68
323,17311,69
323,17311,70
323,17311,71
323,2103,72
323,17311,73
323,7951,74
323,6177,75
323,24213,76
323,2980,77
323,17311,78
323,28001,79
323,7846,80
323,16042,81
323,1639,82
323,6787,83
323,37651,84
323,1144,85
323,16052,86
323,2118,87
323,2716,88
323,4692,89
323,17311,90
323,30473,91
323,24624,92
323,1313,93
323,28688,94
323,6225,95
323,1639,96
323,36751,97
323,17311,98
323,17311,99
324,7431,0
324,23173,1
324,3390,2
324,11614,3
324,35760,4
324,9882,5
324,1028,6
324,4129,7
324,1562,8
324,3357,9
324,17813,10
324,191,11
324,23173,12
324,898,13
324,1652,14
324,884,15
324,6487,16
324,3955,17
324,34570,18
324,2360,19
324,1789,20
324,4660,21
324,182,22
324,4816,23
324,219,24
324,1718,25
324,1217,26
324,7394,27
324,6191,28
324,13464,29
324,5461,30
324,20851,31
324,24273,32
324,24271,33
324,108,34
324,34008,35
324,33715,36
324,21827,37
324,1508,38
324,32582,39
324,15422,40
324,8177,41
324,4305,42
324,26381,43
324,4294,44
324,1056,45
324,29182,46
324,2725,47
324,2188,48
324,7961,49
324,5968,50
324,8695,51
324,23706,52
324,3882,53
324,3301,54
324,11548,55
324,17813,56
324,21962,57
324,3450,58
324,3147,59
324,12440,60
324,8800,61
324,24922,62
324,8800,63
324,8507,64
324,33715,65
324,23173,66
324,30003,67
324,23173,68
324,16070,69
324,182,70
324,2817,71
324,3301,72
324,2817,73
324,3147,74
324,34008,75
324,18619,76
324,2249,77
324,3301,78
324,3445,79
324,929,80
324,12912,81
324,2817,82
324,7013,83
324,2348,84
324,36,85
324,27236,86
324,1282,87
324,3867,88
324,950,89
324,2348,90
324,1490,91
324,7805,92
324,2348,93
324,228,94
324,2360,95
324,897,96
324,32333,97
324,2708,98
324,2357,99
325,1313,0
325,10518,1
325,751,2
325,1313,3
325,751,4
325,1313,5
325,1313,6
325,10518,7
325,15005,8
325,751,9
325,1313,10
325,10518,11
325,751,12
325,3117,13
325,1313,14
325,7025,15
325,10518,16
325,751,17
325,4435,18
325,1313,19
325,10518,20
325,751,21
325,1313,22
325,7929,23
325,24426,24
325,1313,25
325,7431,26
325,10518,27
325,10518,28
325,1096,29
325,19712,30
325,145,31
325,3047,32
325,987,33
325,1313,34
325,1313,35
325,10518,36
325,1313,37
325,10518,38
325,5992,39
325,10518,40
325,7025,41
325,12426,42
325,14971,43
325,35470,44
325,10518,45
325,1313,46
325,3117,47
325,15005,48
325,1313,49
325,7043,50
325,7391,51
325,1313,52
325,4435,53
325,4412,54
325,5857,55
325,1313,56
325,4408,57
325,19927,58
325,1313,59
325,839,60
325,100,61
325,1322,62
325,2348,63
325,33484,64
325,8734,65
325,1313,66
325,4435,67
325,1313,68
325,20755,69
325,31968,70
325,1872,71
325,1313,72
325,3117,73
325,9461,74
325,17410,75
325,1217,76
325,3117,77
325,10518,78
325,8766,79
325,1313,80
325,5857,81
325,27539,82
325,3114,83
325,8458,84
325,10375,85
325,3117,86
325,8319,87
325,7391,88
325,1313,89
325,3117,90
325,13197,91
325,7025,92
325,3637,93
325,3117,94
325,3114,95
325,7929,96
325,1313,97
325,4435,98
325,1313,99
326,7839,0
326,1390,1
326,7960,2
326,9775,3
326,21519,4
326,9894,5
326,19823,6
326,9487,7
326,21519,8
326,9487,9
326,28721,10
326,553,11
326,16330,12
326,21519,13
326,21519,14
326,14478,15
326,9487,16
326,9487,17
326,9487,18
326,7960,19
326,1766,20
326,9487,21
326,9487,22
326,7676,23
326,18731,24
326,11664,25
326,9894,26
326,9487,27
326,10723,28
326,6562,29
326,2255,30
326,10723,31
326,9487,32
326,10723,33
326,7486,34
326,14478,35
326,15966,36
326,539,37
326,9487,38
326,1496,39
326,17912,40
326,8104,41
326,9323,42
326,11075,43
326,5285,44
326,820,45
326,28721,46
326,7274,47
326,18955,48
326,9323,49
326,9487,50
326,10998,51
326,28393,52
326,9487,53
326,9470,54
326,9470,55
326,17912,56
326,10723,57
326,10723,58
326,18731,59
326,4196,60
326,9487,61
326,9487,62
326,26762,63
326,13139,64
326,9487,65
326,9487,66
326,7097,67
326,18731,68
326,4196,69
326,18731,70
326,18731,71
326,28721,72
326,9487,73
326,9894,74
326,9894,75
326,9487,76
326,9775,77
326,31685,78
326,9487,79
326,3001,80
326,9487,81
326,28113,82
326,9487,83
326,5947,84
326,31452,85
326,24784,86
326,4196,87
326,9487,88
326,4196,89
326,28471,90
326,9487,91
326,1639,92
326,9461,93
326,9487,94
326,9487,95
326,9487,96
326,9487,97
326,9487,98
326,9487,99
327,21455,0
327,4436,1
327,18156,2
327,17559,3
327,21455,4
327,21455,5
327,36970,6
327,21455,7
327,503,8
327,21987,9
327,15084,10
327,11198,11
327,15185,12
327,21987,13
327,28558,14
327,21455,15
327,10721,16
327,11884,17
327,2861,18
327,8875,19
327,36970,20
327,37885,21
327,12507,22
327,21455,23
327,11199,24
327,2838,25
327,12507,26
327,674,27
327,11561,28
327,33468,29
327,33468,30
327,34716,31
327,10721,32
327,21962,33
327,33468,34
327,26334,35
327,7511,36
327,21962,37
327,10429,38
327,2360,39
327,36766,40
327,8697,41
327,604,42
327,2838,43
327,10429,44
327,33468,45
327,10429,46
327,7511,47
327,1381,48
327,10921,49
327,503,50
327,33468,51
327,7787,52
327,7511,53
327,15084,54
327,36970,55
327,3993,56
327,3993,57
327,36766,58
327,34957,59
327,2255,60
327,3993,61
327,10429,62
327,4373,63
327,33837,64
327,14784,65
327,33837,66
327,4373,67
327,29681,68
327,3993,69
327,2360,70
327,10721,71
327,3993,72
327,18884,73
327,2360,74
327,2360,75
327,10479,76
327,29681,77
327,679,78
327,22399,79
327,3993,80
327,33468,81
327,2103,82
327,34875,83
327,35300,84
327,31175,85
327,890,86
327,29502,87
327,29681,88
327,36766,89
327,22543,90
327,18297,91
327,18297,92
327,18297,93
327,2255,94
327,12507,95
327,36058,96
327,15095,97
327,3993,98
327,2255,99
328,22766,0
328,14460,1
328,14460,2
328,1907,3
328,1035,4
328,27728,5
328,37144,6
328,722,7
328,3907,8
328,6206,9
328,5375,10
328,23663,11
328,26251,12
328,2751,13
328,7242,14
328,3413,15
328,6922,16
328,3413,17
328,14460,18
328,9199,19
328,23663,20
328,1511,21
328,2751,22
328,8445,23
328,6208,24
328,25215,25
328,14460,26
328,2898,27
328,14460,28
328,618,29
328,31717,30
328,3907,31
328,3907,32
328,14460,33
328,25215,34
328,16590,35
328,2898,36
328,14460,37
328,20383,38
328,4283,39
328,3954,40
328,2949,41
328,8573,42
328,6208,43
328,30016,44
328,12943,45
328,18098,46
328,6208,47
328,2370,48
328,2060,49
328,1340,50
328,1104,51
328,2949,52
328,31507,53
328,759,54
328,2949,55
328,14460,56
328,6208,57
328,3954,58
328,20342,59
328,3413,60
328,2751,61
328,751,62
328,2751,63
328,665,64
328,27728,65
328,4255,66
328,14460,67
328,727,68
328,6110,69
328,727,70
328,14460,71
328,727,72
328,14460,73
328,36800,74
328,665,75
328,14460,76
328,4084,77
328,1952,78
328,6110,79
328,23925,80
328,6110,81
328,4625,82
328,6110,83
328,32400,84
328,2895,85
328,4252,86
328,20818,87
328,4283,88
328,32400,89
328,1952,90
328,3954,91
328,6110,92
328,3954,93
328,27728,94
328,23696,95
328,3954,96
328,31772,97
328,2751,98
328,2949,99
329,10737,0
329,10880,1
329,3113,2
329,1639,3
329,1639,4
329,3993,5
329,25384,6
329,29014,7
329,18297,8
329,1639,9
329,6418,10
329,11397,11
329,1639,12
329,16047,13
329,1511,14
329,2360,15
329,32635,16
329,275,17
329,1514,18
329,34770,19
329,1095,20
329,16564,21
329,25066,22
329,2217,23
329,14528,24
329,323,25
329,4914,26
329,5911,27
329,17888,28
329,37981,29
329,2776,30
329,18884,31
329,18178,32
329,2011,33
329,7641,34
329,12104,35
329,29309,36
329,28746,37
329,34939,38
329,34641,39
329,723,40
329,26700,41
329,31775,42
329,4478,43
329,35733,44
329,1191,45
329,23769,46
329,1028,47
329,1797,48
329,23388,49
329,7340,50
329,604,51
329,38302,52
329,33158,53
329,33158,54
329,3974,55
329,2360,56
329,902,57
329,437,58
329,7885,59
329,7113,60
329,275,61
329,1639,62
329,17786,63
329,2360,64
329,4455,65
329,3192,66
329,5073,67
329,21321,68
329,19232,69
329,5156,70
329,19651,71
329,21611,72
329,26116,73
329,32993,74
329,2360,75
329,1496,76
329,509,77
329,34229,78
329,2831,79
329,5130,80
329,11234,81
329,18884,82
329,327,83
329,1068,84
329,7057,85
329,1639,86
329,12898,87
329,12825,88
329,13242,89
329,13660,90
329,31775,91
329,1639,92
329,11538,93
329,4589,94
329,2551,95
329,8501,96
329,33689,97
329,18884,98
329,32418,99
330,8896,0
330,906,1
330,631,2
330,656,3
330,410,4
330,410,5
330,9045,6
330,410,7
330,410,8
330,9,9
330,37847,10
330,743,11
330,752,12
330,410,13
330,7445,14
330,1020,15
330,410,16
330,2113,17
330,410,18
330,9045,19
330,9,20
330,410,21
330,1264,22
330,1140,23
330,410,24
330,631,25
330,410,26
330,2957,27
330,13322,28
330,3916,29
330,410,30
330,410,31
330,631,32
330,631,33
330,332,34
330,410,35
330,9,36
330,5293,37
330,410,38
330,410,39
330,743,40
330,777,41
330,9,42
330,3402,43
330,3402,44
330,410,45
330,34990,46
330,410,47
330,7058,48
330,410,49
330,2113,50
330,410,51
330,3462,52
330,1124,53
330,2113,54
330,410,55
330,2113,56
330,1124,57
330,1020,58
330,17525,59
330,1020,60
330,2113,61
330,631,62
330,1020,63
330,2113,64
330,9,65
330,9,66
330,1020,67
330,2113,68
330,4998,69
330,2265,70
330,2113,71
330,631,72
330,2113,73
330,2318,74
330,9045,75
330,2318,76
330,9,77
330,1020,78
330,2113,79
330,631,80
330,2113,81
330,1020,82
330,2233,83
330,9045,84
330,2318,85
330,2113,86
330,338,87
330,743,88
330,1020,89
330,2113,90
330,226,91
330,410,92
330,631,93
330,2627,94
330,1020,95
330,91,96
330,1020,97
330,631,98
330,9045,99
331,9985,0
331,10213,1
331,32080,2
331,1095,3
331,9985,4
331,24827,5
331,1313,6
331,10089,7
331,10213,8
331,10213,9
331,30129,10
331,10213,11
331,8185,12
331,9985,13
331,10213,14
331,9985,15
331,3045,16
331,10213,17
331,24367,18
331,8730,19
331,9985,20
331,37819,21
331,12444,22
331,10213,23
331,37819,24
331,10213,25
331,10213,26
331,9985,27
331,10213,28
331,9985,29
331,30129,30
331,10213,31
331,370,32
331,10213,33
331,9985,34
331,10213,35
331,30129,36
331,10213,37
331,31504,38
331,11649,39
331,10089,40
331,10213,41
331,2692,42
331,10213,43
331,10213,44
331,1511,45
331,243,46
331,1313,47
331,1290,48
331,10213,49
331,1313,50
331,10213,51
331,26681,52
331,9985,53
331,10213,54
331,37275,55
331,23198,56
331,30129,57
331,10213,58
331,14809,59
331,9985,60
331,10213,61
331,9985,62
331,10213,63
331,7856,64
331,30129,65
331,751,66
331,17069,67
331,9985,68
331,30129,69
331,10213,70
331,9985,71
331,10213,72
331,10213,73
331,37819,74
331,37819,75
331,33276,76
331,9985,77
331,10213,78
331,9985,79
331,37819,80
331,3045,81
331,14015,82
331,3045,83
331,10213,84
331,9985,85
331,4096,86
331,10213,87
331,3010,88
331,10089,89
331,10213,90
331,11675,91
331,9985,92
331,10213,93
331,9985,94
331,10213,95
331,9985,96
331,10213,97
331,7352,98
331,9985,99
332,35102,0
332,2262,1
332,3555,2
332,36903,3
332,6788,4
332,13607,5
332,13607,6
332,2986,7
332,2986,8
332,3808,9
332,33541,10
332,3988,11
332,3988,12
332,16268,13
332,2817,14
332,35554,15
332,2321,16
332,7129,17
332,3988,18
332,7129,19
332,13607,20
332,7129,21
332,16674,22
332,7129,23
332,7129,24
332,2986,25
332,586,26
332,16674,27
332,23052,28
332,19561,29
332,3350,30
332,13607,31
332,16674,32
332,3988,33
332,16674,34
332,13607,35
332,1547,36
332,586,37
332,3988,38
332,13045,39
332,13607,40
332,10784,41
332,4069,42
332,21843,43
332,10784,44
332,23211,45
332,10784,46
332,37878,47
332,13607,48
332,16674,49
332,16674,50
332,965,51
332,190,52
332,5816,53
332,16674,54
332,1496,55
332,16674,56
332,1738,57
332,15877,58
332,2166,59
332,3988,60
332,15877,61
332,15877,62
332,20637,63
332,15877,64
332,3988,65
332,9873,66
332,3988,67
332,13607,68
332,9873,69
332,3988,70
332,9873,71
332,16674,72
332,3988,73
332,13607,74
332,3988,75
332,61,76
332,13607,77
332,12976,78
332,3988,79
332,13607,80
332,9873,81
332,3988,82
332,669,83
332,3988,84
332,9873,85
332,13607,86
332,15737,87
332,7431,88
332,3988,89
332,7129,90
332,13607,91
332,3425,92
332,1067,93
332,7129,94
332,2262,95
332,209,96
332,410,97
332,12953,98
332,19605,99
333,18376,0
333,18376,1
333,14296,2
333,14296,3
333,4284,4
333,18376,5
333,14296,6
333,213,7
333,18376,8
333,14296,9
333,5015,10
333,10850,11
333,17047,12
333,18376,13
333,14296,14
333,14296,15
333,18376,16
333,14296,17
333,11877,18
333,18376,19
333,14296,20
333,18376,21
333,14296,22
333,18376,23
333,14296,24
333,18376,25
333,14296,26
333,14296,27
333,18376,28
333,14296,29
333,18376,30
333,14296,31
333,18376,32
333,14296,33
333,18376,34
333,14296,35
333,18376,36
333,14296,37
333,18376,38
333,14296,39
333,18376,40
333,14296,41
333,6848,42
333,1614,43
333,18376,44
333,14296,45
333,18376,46
333,14296,47
333,18376,48
333,14296,49
333,18376,50
333,14296,51
333,18376,52
333,14296,53
333,2255,54
333,14296,55
333,3232,56
333,18376,57
333,18376,58
333,14296,59
333,34812,60
333,18376,61
333,14296,62
333,3114,63
333,18376,64
333,14296,65
333,18376,66
333,14296,67
333,18376,68
333,14296,69
333,11877,70
333,18376,71
333,14296,72
333,18376,73
333,18376,74
333,14296,75
333,26315,76
333,2176,77
333,18376,78
333,14296,79
333,27420,80
333,34143,81
333,14296,82
333,18376,83
333,14296,84
333,18376,85
333,14296,86
333,18376,87
333,18376,88
333,14296,89
333,18376,90
333,18376,91
333,14296,92
333,288,93
333,5908,94
333,14296,95
333,17047,96
333,18376,97
333,14296,98
333,14296,99
334,24157,0
334,4694,1
334,12566,2
334,4694,3
334,4694,4
334,4694,5
334,548,6
334,4694,7
334,12566,8
334,2494,9
334,6905,10
334,313,11
334,37293,12
334,12566,13
334,4694,14
334,1216,15
334,12566,16
334,6905,17
334,7997,18
334,29014,19
334,3487,20
334,4694,21
334,4345,22
334,8137,23
334,3126,24
334,36301,25
334,12566,26
334,12566,27
334,12566,28
334,12566,29
334,1639,30
334,35106,31
334,4694,32
334,37873,33
334,4694,34
334,4694,35
334,12566,36
334,36353,37
334,4694,38
334,4694,39
334,29014,40
334,4694,41
334,8517,42
334,4694,43
334,4694,44
334,4694,45
334,4694,46
334,4694,47
334,12566,48
334,12566,49
334,29014,50
334,12566,51
334,4694,52
334,29014,53
334,4694,54
334,31950,55
334,4694,56
334,29014,57
334,12566,58
334,8517,59
334,8517,60
334,4694,61
334,4694,62
334,4694,63
334,8517,64
334,29904,65
334,21964,66
334,1639,67
334,563,68
334,24147,69
334,2258,70
334,12566,71
334,6905,72
334,12566,73
334,12566,74
334,12566,75
334,32125,76
334,25592,77
334,12566,78
334,12566,79
334,12566,80
334,25508,81
334,4694,82
334,12566,83
334,690,84
334,2494,85
334,628,86
334,12566,87
334,12566,88
334,12566,89
334,12566,90
334,893,91
334,12566,92
334,3967,93
334,12566,94
334,37273,95
334,11548,96
334,34648,97
334,4694,98
334,10195,99
335,31711,0
335,31877,1
335,31877,2
335,31711,3
335,31877,4
335,10834,5
335,19232,6
335,21272,7
335,1095,8
335,10834,9
335,19187,10
335,31877,11
335,31711,12
335,10834,13
335,21907,14
335,27333,15
335,11919,16
335,31587,17
335,10918,18
335,21157,19
335,32378,20
335,25789,21
335,11919,22
335,8727,23
335,6352,24
335,15306,25
335,21157,26
335,14134,27
335,10770,28
335,20086,29
335,10834,30
335,27333,31
335,8727,32
335,31587,33
335,10918,34
335,25789,35
335,31783,36
335,19603,37
335,21158,38
335,31783,39
335,24133,40
335,20086,41
335,27333,42
335,10834,43
335,31587,44
335,10918,45
335,14244,46
335,15306,47
335,8006,48
335,21157,49
335,31877,50
335,31711,51
335,17378,52
335,28110,53
335,20086,54
335,24133,55
335,10770,56
335,25519,57
335,31877,58
335,31711,59
335,16735,60
335,31877,61
335,31877,62
335,31711,63
335,10834,64
335,8727,65
335,31587,66
335,10918,67
335,15306,68
335,21157,69
335,32378,70
335,25789,71
335,31783,72
335,21907,73
335,10834,74
335,28110,75
335,19205,76
335,31877,77
335,31711,78
335,17378,79
335,25519,80
335,24133,81
335,10770,82
335,20086,83
335,16735,84
335,31783,85
335,31783,86
335,31877,87
335,31711,88
335,31877,89
335,31711,90
335,10834,91
335,21907,92
335,27333,93
335,12736,94
335,11919,95
335,21158,96
335,14009,97
335,25663,98
335,19603,99
336,14383,0
336,4701,1
