geometry,lat,lon
POINT (-73.98556262254715 40.74828059076867),40.74828059076867,-73.98556262254715
POINT (-73.971416011912 40.76211797819745),40.76211797819745,-73.971416011912
POINT (-73.978552 40.764071),40.764071,-73.978552
POINT (-73.98814227092512 40.745901560214506),40.745901560214506,-73.98814227092512
POINT (-73.99004186799563 40.738215284871565),40.738215284871565,-73.99004186799563
POINT (-73.975668 40.761989),40.761989,-73.975668
POINT (-73.98887973002674 40.78062634093085),40.78062634093085,-73.98887973002674
POINT (-73.98313780436878 40.756116425558574),40.756116425558574,-73.98313780436878
POINT (-73.9997404238227 40.74154965144336),40.74154965144336,-73.9997404238227
POINT (-74.00518632069029 40.742280818443525),40.742280818443525,-74.00518632069029
POINT (-73.9898943901062 40.73948195603061),40.73948195603061,-73.9898943901062
POINT (-73.985457 40.758328),40.758328,-73.985457
POINT (-73.9830459780761 40.763767643886816),40.763767643886816,-73.9830459780761
POINT (-73.98201942443848 40.77841289502202),40.77841289502202,-73.98201942443848
POINT (-73.98919250365374 40.7576491292538),40.7576491292538,-73.98919250365374
POINT (-73.98313522338867 40.76676160346336),40.76676160346336,-73.98313522338867
POINT (-73.981107 40.759272),40.759272,-73.981107
POINT (-73.988116 40.745884),40.745884,-73.988116
POINT (-73.98951888084412 40.756083521571824),40.756083521571824,-73.98951888084412
POINT (-73.98193359375 40.77127936209544),40.77127936209544,-73.98193359375
POINT (-73.97927 40.754471),40.754471,-73.97927
POINT (-73.9859676361084 40.75553088008716),40.75553088008716,-73.9859676361084
POINT (-73.9854621427848 40.752043933832766),40.752043933832766,-73.9854621427848
POINT (-73.98615083024677 40.75757899047719),40.75757899047719,-73.98615083024677
POINT (-73.98880004882812 40.759220487652186),40.759220487652186,-73.98880004882812
POINT (-73.99320973426613 40.73939794092962),40.73939794092962,-73.99320973426613
